IUPAC,ACG,CTB,DC_SIGN,Gal4,LCA,MAL,NPL,PSA,SBA,SNL,UEA
Neu5Gc(a2-6)GalNAc(a1-Sp0,16.261675,97.4181,28.098675,19.7307,26.607375,26.2269,6.9764,18.222325,4.46255,7699.94995,0.96025
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,22.06195,76.4964,17.760175,8.21785,14.296225,102.21965,2.9396,8.507525,-0.60315,31718.35498,0.35625
Neu5Gc(a1-Sp8,27.638875,137.65785,11.816525,10.5555,31.16205,182.278225,2.450725,23.629825,-13.11075,-4.8612,10.754925
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,31.1407,37.055175,21.46985,8.33375,8.99505,196.0663,-3.4028,6.0646,-6.1191,0.464925,-13.008825
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,30.638625,53.8827,25.4286,252.014425,13.807725,8.1172,-4.013475,29.003475,-2.9919,-6.660275,20.9002
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0,13.0563,92.57195,94.38345,9.5424,26.603625,72.3255,47.63225,20.11505,-6.61015,6.313375,8.444225
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,70.329125,86.859975,49.44005,30.609625,23.692875,133.587775,20.7379,8.694,-3.69805,10.6593,27.1616
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,21.3467,114.82975,299.213225,19.2361,42.14555,0.220725,12.577175,18.821225,-20.030675,1.63925,16.406025
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,21.448625,112.578,11.864925,91.2889,14.9033,67.9772,6.03765,3.78475,-15.8108,1.119675,23.083425
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,-1.72905,47.652875,47.250525,159.37335,34.1796,16.1941,10.43395,16.438125,-23.329475,1.1496,-6.017475
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,10.593625,38.2425,46.63845,9.07875,11.56955,-6.1743,0.528725,3.079725,-35.957075,-1.230325,-17.5722
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,26.381975,117.243775,16.44565,5.466275,48.32505,-83.963025,22.53675,3.6674,-27.6135,-9.8428,6.5267
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,8.681775,65.335525,45.877825,7.76195,78.406125,224.09115,0.88425,14.481725,-31.03065,14298.4333,-16.387475
(6P)Glc(b1-Sp10,71.095575,307.50735,45.97615,18.862125,13.1464,112.68325,24.82925,10.48895,-0.473575,4.828375,14.578875
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,31.91325,38.2466,21.935425,9.6126,110.528675,538.4169,32.556675,15.821,-17.475525,16.4496,56.9131
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,29.04305,718.27995,92.6165,124.0671,20.787325,104.28995,12.279175,5.99725,4.765725,3.0884,11.6537
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,28.3567,11.040425,27.683525,13.844825,2691.95975,-30.324975,2075.16065,2.2682,-13.60495,40177.84303,-7.07375
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp0,14.556525,785.48545,73.078275,11.6745,19.1962,-38.401875,6.290975,7.17195,2.157625,18.9539,1.9511
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp0,22.653075,269.47615,16.8399,10.46505,17.764925,-26.851725,44.845275,3.582325,-6.08325,11.581525,-3.23445
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,10.83015,101.7698,7.9203,7.7205,-1.096575,52.9996,16.475725,5.853575,-3.644975,-4.10585,-2.4615
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,10.573,30.9385,18.6192,9.944225,6.74865,-27.028675,4.650575,13.020575,-12.6177,-11.852575,-7.7198
GalNAc(b1-3)Gal(b1-Sp8,9.390125,239.863075,31.01095,316.04835,14.55885,284.240325,3.665575,10.754025,800.21835,32.036925,-2.7666
GlcA(b1-3)GlcNAc(b1-Sp8,1.0708,106.90955,19.602125,9.090575,0.2843,8.497325,-1.773725,14.12565,-13.07215,-3.7247,-1.486625
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.180525,79.808125,68.1492,8.273325,52.655425,-27.333325,504.909225,2.880575,1.4161,29795.38053,-5.745075
GlcNAc(b1-3)Man(b1-Sp10,151.810175,104.8998,14.71865,16.646525,12.239125,44.122425,7.285575,10.94345,-15.104425,-2.4988,7.361375
GlcNAc(b1-4)GlcNAc(b1-Sp10,48.845,90.95495,124.005775,11.519525,4.02605,-58.973225,310.2,23.346375,-8.19695,-7.869425,160.434825
GlcNAc(b1-4)GlcNAc(b1-Sp12,36.579175,41.837575,12.1157,11.7604,3.294075,50.904375,187.625725,30.7321,-16.5829,-7.85695,7.94785
Man(a1-6)Man(b1-Sp10,37.8507,648.39285,34.598925,16.192875,21.99085,53.82595,25.546375,18.218625,-4.1122,25.7833,15.3468
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,56.32045,228.321325,47.73995,4.4529,29.7972,160.375275,12618.24635,18.0897,6.777925,3.0481,13.623075
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,24.3424,117.6944,63.1519,1.9982,39073.2985,8.111525,6887.790925,8.9599,1195.141025,-2.32195,-2.80565
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,16.38495,78.305175,2930.68595,12.765725,39219.23768,42.4029,3276.207825,1.49975,1443.16085,1.24565,0.027125
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,-0.163925,83.737625,2.243,7.6325,16.4225,34862.95283,-6.324475,8.168475,-15.6874,12.2848,-6.079875
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,9.210025,37.363425,14.341275,7.7357,420.009,-3.15125,3.1224,8.1572,-27.427775,32075.09698,-18.310925
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,11.917825,99.3493,26.873275,17.200625,392.41785,101.118525,16.163725,10.25585,-42.529675,34572.80773,2.865825
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.61105,42.105175,9.508275,3.853,12192.7085,34.94395,19.7137,17.187975,-36.31155,30736.25863,-11.779175
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,38.700775,72.56555,38.72335,11.184025,29.440275,1.1051,-0.700925,6.264875,-6.9618,-4.1868,-11.9838
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,13.33445,38.372925,39.97195,2.50055,19.88985,-10.4914,-2.9114,3.11635,-14.054,3.03785,-7.832325
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,27.20475,29.36265,22.50185,12.13275,31.3786,114.4436,3.608775,8.41245,-7.3424,-3.781175,2.61855
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,23.758625,142.2215,70.8356,15.429575,22173.9283,84.238925,2079.120675,58.3962,-15.854825,89.66985,14.9594
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,34.113675,29.109425,80.5427,7.04045,24.183775,-48.341025,12.061775,2.8916,-12.84135,16.530625,-6.98525
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.2303,104.248675,85.3145,-4.24185,60.2764,318.382025,5.2675,13.29795,-11.02675,40227.72105,-2.646275
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,12.511875,177.934125,428.1536,3.201375,52.3003,172.53615,18.395225,13.10275,-6.5977,-1.98715,1.6729
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",59.32715,41.72775,27.68865,10.451475,101.9188,705.8942,19.310375,41.0294,-0.285875,29.03745,9.138075
"Neu5,9Ac2(a2-3)Gal(b1-3)GlcNAc(b1-Sp0",-1.3462,317.108375,19.2073,11.143325,15.0397,0.6294,8.036425,29.096825,-13.2142,-11.048075,-7.4495
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,13.104375,80.833525,33.05295,313.73835,-13.9144,83.0503,-4.225825,2.136475,-4.8035,38016.4571,-5.059475
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,18.2264,150.471375,1151.9424,8.849175,139.288025,11.66485,82.799925,24.4888,-5.210075,19.021225,16.274675
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,26.63225,47.067575,18.93525,79.5857,1.927925,56.822125,5.7469,22.396125,-12.84865,38666.65145,-0.1291
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,13.32345,70.350775,15.649625,263.14665,8.74565,60.79645,5.739125,10.62715,972.30355,-2.367775,-0.147275
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,18.353475,29.232475,27.846175,367.663225,10.6826,6.536675,19.83825,15.953825,1562.4553,-7.547225,-3.680725
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,42.979225,42.619775,41.493725,319.6918,3.64945,-42.3317,42.825875,10.9386,-3.852375,2.131775,-2.5737
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,80.915675,40.1245,29.077025,369.196625,77.88965,42.227825,105.84205,39.15835,27.106575,-1.8339,53.184225
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(b1-Sp14,36.2562,82.548,52.991375,25.653375,68.01185,10602.33545,50.78085,14.9548,15.210325,-3.501275,65.66405
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,1085.431175,47.62535,25.60925,57.877875,13.001975,-9.841975,152.445175,7.203325,-23.43135,-5.821425,715.7272
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,601.9396,99.19,37.26935,10.03935,60.7004,45.3883,233.176975,8.11645,-15.9253,19.433125,795.39925
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,888.685625,82.126525,11.2145,7.545025,39.0623,-32.25295,20.290925,10.3574,-21.217175,-11.141825,13.863425
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,582.965725,50.5958,37.874825,287.0506,55.63165,12.75045,125.5764,2.202175,-29.96815,3.9764,412.726575
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,616.5016,94.2216,32.752725,17.179075,1054.309925,194.79375,145.432675,73.17665,-9.255,-11.888125,101.17555
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,483.36825,53.8699,16.53145,19.78585,79.7027,0.084925,187.0763,-0.339275,-24.205075,-4.710375,473.6307
GlcNAc(a1-4)Gal(b1-3)GalNAc(b1-Sp14,574.7289,51.480825,22.843525,13.4488,41.296575,138.469475,43.0431,0.21375,-9.484175,-6.2604,6.11555
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,20.405575,31.43585,9.099175,8.59405,3337.815625,9.5396,15662.91355,8.853125,-12.5439,33239.01198,13.32785
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,15.791975,17.289975,21.634875,3.081525,146.208575,102.816275,1628.4605,7.62555,-16.31355,33944.04008,-3.483425
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.54665,46.1845,12.17225,8.5874,78.02185,-9.2916,-3.4414,5.9113,-28.10015,35156.89665,1.387775
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,20.934875,25.229275,22.62675,16.1674,167.37195,74.9033,46.39385,15.425775,-5.053275,36960.2405,20.57985
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,11.857475,126.501625,52.306225,21.13015,302.6663,246.4223,2596.6014,-0.4296,-12.236075,38.59365,-4.8679
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,19.00975,85.961625,17.1276,5.354475,20.9648,132.29965,9.419775,45.4887,-9.45305,-2.5532,-8.664025
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,16.44635,118.329175,23.7816,13.2971,84.01105,185.4612,11849.72425,6.693975,-14.516475,6.15395,3.17245
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,12.45105,93.33675,28.629625,10.831825,36001.96868,52.1513,72.502725,1101.740875,6.7593,7768.030075,28.17925
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,14.679125,194.0498,12.169625,7.307725,38501.99308,171.13285,274.9115,3383.7915,-1.9556,9298.140575,3.74625
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,24.686875,173.448175,18.909475,16.026875,65.32965,83.3472,144.72935,2894.5955,-5.343675,7944.9938,-1.9863
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,61.969275,81.170025,11.345475,5.066775,11.727175,198.09935,24.4526,39.18685,-11.0076,-8.229425,7.1892
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,32.690475,119.7748,62.87405,-0.6578,21.39775,719.16475,46.699875,16.72415,-7.244025,0.094875,2.772375
KDN(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,8.7707,34.51065,18.71095,6.622325,12.30115,27.392275,-0.92135,18.1008,5.6052,33201.73795,31.8956
KDN(a2-3)Gal(b1-4)Glc(b1-Sp0,19.757325,89.523675,39.062225,10.401475,-0.116275,31.506675,18.180575,14.4995,-4.488475,40.173025,4.564925
KDN(a2-3)Gal(b1-3)GalNAc(a1-Sp14,16.038075,89.31935,53.103175,7.16835,7.6975,16664.74815,28.395225,12.4045,-8.640725,3481.8881,29.9385
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,107.236925,168.082475,64.738325,11.9737,147.665775,155.325825,774.3108,32.22935,6.788325,-0.33535,33.8221
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,49.023275,349.526275,15.584175,17.8358,592.8037,52.152225,1114.195925,37.418675,-22.245125,28.496225,3104.253875
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,136.2422,537.476975,34.0355,16.03515,109.35605,93.177,69.960575,18.414375,-15.3811,95.31935,46.0309
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,17.842775,185.352975,11.8524,5.9662,10281.9566,260.509825,6761.641775,29.469275,-28.55835,-4.364575,-8.7837
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,10.4301,72.93065,63.404975,12.1947,2988.643125,112.6517,10958.70098,13.4646,-13.67995,37.735875,3.634975
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,101.02355,137.751025,127.619,10.619625,11557.43895,449.50235,2775.49595,37.355225,-7.6269,1780.550325,31.121525
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(b1-Sp21,-5.190525,39.289975,38.2678,6.3187,-9.042975,-19.36655,216.988825,-4.0984,-38.9469,-4.60785,17.344275
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,86.329925,23.649575,13.11055,12.592725,3.731,9.4821,340.44265,-0.6817,-27.45235,8.910575,114.273725
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21,46.792925,70.720075,67.1745,2.29945,18.14785,0.2512,2.6056,3.565825,-28.5879,-4.395825,22.527975
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,5.223425,6690.1292,27.598775,10.57415,40.23425,89.89875,327.95275,5.645425,84.8845,12.10945,-1.87305
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,22.97045,37.11175,37.146575,111.942725,232.433525,16.62685,486.19565,9.707625,-32.462325,57.336675,-26.2546
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,17.68905,40.412825,34.1834,138.146425,240.65055,212.650525,824.600575,16.418775,-13.30195,7.840225,-7.569975
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,82.937125,44.3313,19.97665,13.6865,26.055425,494.45235,38.50485,347.92885,-33.90825,-15.30125,37.018675
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,28.447775,138.6813,19.3572,373.659775,34.315075,149.19845,107.42335,3.51295,-18.3609,-15.431775,14.95425
Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,14.33975,92.505225,22.219175,219.4553,224.85785,270.200425,336.160525,10.121475,-11.66265,-11.362225,9.564775
Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,45.2749,444.188775,36.722725,9.401275,31.174725,715.4107,172.507175,53.441125,-15.906,-37.447725,31.84205
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)GalNAc(b1-Sp14,2.7415,39.3119,77.636025,3.092725,2.45465,1669.01965,-2.90705,0.983125,-9.992375,-22.1497,-17.3788
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)GalNAc(b1-Sp14,6.258575,115.101475,60.2422,0.5101,118.268275,35.613,8.7502,9.780325,-22.067875,27491.05378,1.9583
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)GalNAc(a1-Sp14,27.733375,83.361825,65.90285,36.7879,73.1903,220.087075,81.841125,36.835475,-32.351525,-31.24445,46.615875
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,559.316,132.79,19.48655,29.99875,58.5603,280.222525,468.318725,89.0679,5497.555975,12.065575,205.838125
Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,4.99385,28.775875,24.099425,1637.923475,1.794375,89.886775,13.479125,3.775075,-0.04195,-26.700175,-3.862325
Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,17.528375,39.805875,30.393625,761.256,2.7305,-13.8382,16.0129,11.118925,-20.8847,-12.28125,-2.574375
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp0,1.721775,37.465875,23.9778,33.50785,10.18985,54.15515,10.594425,9.50855,-25.835075,-12.695175,-0.090775
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21 ,26.6334,52.466775,164.6709,5.2719,10.4874,17.61065,15.9234,6.99675,-21.3863,-26.936175,19.85265
Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21,33.794975,336.5217,86.250325,19.80865,14.6287,41.63985,7.40605,7.89055,-7.054425,31.965775,10.653025
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-4)[Fuc(a1-2)Gal(b1-3)]GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21,17.47575,96.513275,133.090775,13.009425,-14.8265,31.9257,21.8585,3.55265,-24.174825,-4.662175,-1.864925
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21 ,25.46305,76.7037,44.514525,24.3556,20.844075,32.785175,9.528925,30.269725,-10.33555,-11.88485,9.075
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,11.54295,18766.3061,10.5008,8.364725,161.091025,3.3381,651.275875,10.929475,362.877475,8.438375,4.284
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)[GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,15.982425,34.073175,10.0761,3.279325,2577.911025,-31.4484,820.374575,8.4661,-16.4267,-2.60405,-3.21795
Fuc(a1-2)Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc(b1-Sp0,31.491625,49.6324,37.787975,68.057425,18.825575,2.7906,-1.451625,13.2027,-35.646,41.096275,-5.198
Fuc(a1-2)Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,2.63005,133.2163,44.8829,48.2009,7.410725,27.5108,4.748475,18.083425,-18.83055,-17.33775,7.006525
Gal(b1-3)GlcNAc(b1-3)GalNAc(a1-Sp14,3.75045,19.92715,81.691525,2.03665,14.78665,18.161925,10.35035,3.611075,-32.90425,-5.519,-8.523425
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,168.505375,87.700575,18.48935,3.21105,167.989875,261.179775,124.419525,0.85465,-12.570675,-25.3936,27.262725
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp0,10.757925,28.070225,15.5907,11.39345,-11.025575,51.9771,15.60145,15.7132,-45.153425,-18.225625,-16.771775
