IUPAC,ACG,CTB,DC_SIGN,Gal4,LCA,MAL,NPL,PSA,SBA,SNL,UEA
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,0.020744907,0.000924065,0.002155295,0.007050061,0.002613442,0.017729242,0.002979073,0.011247028,0.002256204,0.001739322,0.001378246
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,0.017704876,0.002512417,0.027170046,0.014095704,0.001706479,0.012519024,0.001934821,0.005876861,0.001739862,0.002098173,0.001200635
Neu5Ac(a2-6)GalNAc(a1-Sp8,0.010250841,0.002034257,0.007471292,0.009099424,0.000560623,0.003623141,0.001090913,0.005330491,0.002059722,0.16927307,0.000813803
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,0.009345924,0.003773739,0.003722806,0.005613581,0.000752076,0.003998741,0.00431856,0.006523092,0.001799486,0.711179124,0.00117409
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,0.011110699,0.004365051,0.007451894,0.004853885,0.000711249,0.006985583,0.002522564,0.00564316,0.002180597,1,0.000998927
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,0.031992461,0.003593783,0.001503971,0.007077683,0.000845159,0.007230831,0.001768859,0.005637141,0.002113113,0.70194815,0.000954741
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,0.012989221,0.00208015,0.008054618,0.00813169,0.000672309,0.004432354,0.000805574,0.005975486,0.001905518,0.637321539,0.000994239
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,0.029897183,0.001737708,0.013027723,0.01175499,0.00407956,0.006256698,0.003500102,0.006518655,0.00263821,0.791455819,0.001148775
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,0.009154325,0.000948733,0.004326742,0.026188008,0.000476769,0.005684251,0.001382277,0.005553658,0.001919561,0.542282215,0.00094136
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,0.018425043,0.000540689,0.001924618,0.010148091,0.001308451,0.004159097,0.000744996,0.005607185,0.001660966,0.057958066,0.000858265
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,0.027100395,0.002108824,0.002502637,0.015916859,0.001063766,0.006246026,0.001471966,0.005758582,0.00245796,0.497356427,0.001296813
Neu5Ac(a2-6)Gal(b1-Sp8,0.027459839,0.000827402,0.006672145,0.011268349,0.000480468,0.004349166,0.001052181,0.005452591,0.001913682,0.401043703,0.001019381
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,0.014388631,0.000951363,0.005078171,0.008372407,0.000558539,0.003537545,0.000785786,0.006014214,0.002029903,0.001945938,0.001036003
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,0.011410931,0.001336019,0.00563754,0.009786382,0.000354125,0.003489058,0.001261581,0.005061608,0.001931321,0.002397228,0.001148873
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,0.019530247,0.00648908,0.32007678,0.00355263,0.001814417,0.003941936,0.001344929,0.00516341,0.001773714,0.002138178,0.001170228
Neu5Ac(b2-6)GalNAc(a1-Sp8,0.011153532,0.002707481,0.002415287,0.007875473,0.000548059,0.003893261,0.001066167,0.006099538,0.001984666,0.002330816,0.001146555
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,0.00990832,0.00264862,0.010803861,0.00795239,0.000697433,0.003758061,0.001374511,0.005912897,0.001508821,0.002421012,0.000905448
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,0.039932827,0.003335997,0.016207435,0.002932742,0.000776312,0.008538818,0.001024519,0.005762766,0.002047298,0.002007708,0.001132511
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,0.018818122,0.003161364,0.002365602,0.005595835,0.000800321,0.006200954,0.001113386,0.006340948,0.002233994,0.001880314,0.001273586
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,0.016886589,0.001017388,0.00503709,0.001864693,0.000669375,0.003432646,0.001049848,0.005302337,0.002367108,0.001957985,0.001061181
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,0.011796494,0.003536083,0.006638191,0.007176912,0.000548165,0.004979176,0.001386117,0.005732461,0.002064172,0.00226401,0.0010837
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,0.025756064,0.003024281,0.003791188,0.00812876,0.000683914,0.00999498,0.001557082,0.005635844,0.002231118,0.002187186,0.001554494
Neu5Gc(a2-6)GalNAc(a1-Sp0,0.01830597,0.00269326,0.00521224,0.014263387,0.00095617,0.003982311,0.001237697,0.006136147,0.002448906,0.152275648,0.001218636
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,0.022370446,0.002040921,0.003252786,0.007413376,0.000695576,0.005786518,0.001088894,0.00561718,0.002315792,0.621058143,0.001206138
Neu5Gc(a1-Sp8,0.026278412,0.003947938,0.002126287,0.00880425,0.00105258,0.007687256,0.001070874,0.006425017,0.001987126,0.001895947,0.001421301
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,0.028732275,0.000811141,0.00395588,0.007482335,0.000583364,0.00801461,0.000855104,0.005486679,0.002170848,0.0019999,0.000929597
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,0.028380452,0.001335824,0.004706181,0.152469483,0.000685236,0.003552353,0.000832594,0.006712079,0.002253022,0.001860833,0.00163122
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0,0.01605984,0.002542157,0.017775178,0.008201467,0.000956091,0.005076776,0.00273633,0.006237257,0.002157944,0.002114048,0.001373489
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,0.056193113,0.002364057,0.009257066,0.020736219,0.000894478,0.006531255,0.001744966,0.005627142,0.002234467,0.00219887,0.001760777
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,0.021869242,0.003236156,0.056596521,0.013969105,0.001285071,0.003364877,0.001444149,0.00616814,0.001805289,0.00202282,0.00153823
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,0.021940665,0.003165947,0.00213546,0.056839677,0.000708426,0.00497354,0.001203093,0.005364888,0.001916176,0.002012679,0.001676394
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,0.005699176,0.001141578,0.008842085,0.097349128,0.001116454,0.003744114,0.001365147,0.006040835,0.001718605,0.002013263,0.001074257
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,0.014334149,0.000848162,0.008726079,0.007925601,0.00063786,0.003213047,0.001000026,0.005327226,0.001386785,0.001966813,0.000835174
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,0.025397653,0.003311426,0.003003644,0.005776221,0.001415875,0.0013662,0.001811274,0.00535862,0.001606032,0.001798718,0.001333813
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,0.012994442,0.001692924,0.008581918,0.00714212,0.00205261,0.008679972,0.001013131,0.005936323,0.001516238,0.281062447,0.000859688
(6P)Glc(b1-Sp10,0.056730194,0.009243853,0.008600553,0.013746595,0.000671237,0.006034943,0.001895779,0.005723028,0.002319197,0.002085064,0.001500424
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,0.029273631,0.00084829,0.00404412,0.008243235,0.002732559,0.016142642,0.002180623,0.006007868,0.001872431,0.002311883,0.002376376
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,0.027262371,0.022051763,0.017440289,0.076342323,0.000832975,0.005835671,0.001433165,0.005483081,0.002456872,0.002051104,0.001439898
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.026781419,0,0.005133556,0.01076136,0.057374525,0.002639666,0.077473956,0.005283874,0.00197414,0.786167354,0.001052402
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp0,0.017111105,0.024147234,0.013737213,0.009470042,0.000799295,0.002447905,0.001212431,0.005545833,0.002388338,0.002360761,0.001239138
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp0,0.02278467,0.008058039,0.003078366,0.008750433,0.000768999,0.002722127,0.002633598,0.005354075,0.00217179,0.00221687,0.001131842
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,0.014499891,0.002828946,0.001387837,0.007117458,0.000369752,0.004617944,0.001587856,0.005475406,0.002235861,0.001910689,0.001147835
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,0.014319696,0.000620423,0.003415597,0.008440548,0.000535814,0.002717926,0.001151963,0.005858268,0.002000082,0.001759491,0.001039034
GalNAc(b1-3)Gal(b1-Sp8,0.01349081,0.007134702,0.005764202,0.190568918,0.000701135,0.010108024,0.001115655,0.005737189,0.023359258,0.002616111,0.001141522
GlcA(b1-3)GlcNAc(b1-Sp8,0.007661139,0.002989204,0.00360189,0.007932637,0.000398981,0.003561378,0.000915154,0.005917302,0.00198814,0.001918128,0.001168007
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.011942458,0.00214418,0.012803007,0.007446383,0.001507537,0.002710693,0.01959222,0.005316587,0.002368853,0.583526227,0.001079894
GlcNAc(b1-3)Man(b1-Sp10,0.11329002,0.00292654,0.002676326,0.012428338,0.000652033,0.004407184,0.001249093,0.005747308,0.001934737,0.001942055,0.001351084
GlcNAc(b1-4)GlcNAc(b1-Sp10,0.041138359,0.002491739,0.023389491,0.009377834,0.000478184,0.001959503,0.012414957,0.006409875,0.002116248,0.001837233,0.004518381
GlcNAc(b1-4)GlcNAc(b1-Sp12,0.032543224,0.000960257,0.00218299,0.009521151,0.00046269,0.0045682,0.007896692,0.006804422,0.001895887,0.001837477,0.001363219
Man(a1-6)Man(b1-Sp10,0.03343423,0.01987268,0.006444231,0.012158422,0.000858451,0.004637563,0.001922213,0.006135949,0.002223584,0.002494055,0.001516313
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-Sp10,0.046376695,0.006774829,0.008934846,0.005173274,0.00102369,0.00716724,0.466107329,0.006129062,0.002509748,0.002050317,0.001480647
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,0.023968445,0.003325476,0.01185587,0.003712757,0.827469811,0.003552219,0.254874462,0.005641346,0.033736778,0.001945507,0.001140714
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-Sp9,0.018392353,0.002097318,0.555338969,0.010119308,0.830558952,0.004366359,0.121746291,0.005242823,0.040254082,0.002015138,0.001199328
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,0.00679592,0.002266702,0.000311819,0.007065099,0.000740584,0.831070181,0.000747407,0.005599068,0.001919418,0.002230596,0.001072966
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.013364607,0.000820752,0.002604803,0.007126502,0.009283426,0.00328482,0.001095633,0.005598466,0.001610912,0.628020903,0.000819889
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.015262067,0.002753475,0.00497999,0.012758022,0.008699396,0.005760376,0.001576355,0.005710576,0.001214075,0.676770313,0.001258065
GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.010842667,0.0009686,0.001688805,0.004816341,0.258479874,0.00418927,0.001707212,0.006080892,0.00137747,0.601889943,0.00095504
Neu5Ac(a2-8)Neu5Ac(b1-Sp17,0.034029911,0.001918356,0.007225932,0.009178215,0.001016135,0.003385873,0.000954699,0.005497377,0.002148704,0.001909109,0.000950806
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(b1-Sp8,0.01625475,0.000852229,0.007462579,0.004011649,0.000813978,0.003110551,0.000873218,0.005329182,0.00196234,0.002050117,0.001036706
Neu5Gc(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,0.025974203,0.000571288,0.004151475,0.009742695,0.001057164,0.006076737,0.001113561,0.005612101,0.002138703,0.001917026,0.001252948
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp19,0.023559371,0.004090232,0.01331216,0.011704267,0.469755506,0.005359623,0.077619929,0.008282245,0.001915019,0.003740969,0.001508297
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.030815553,0.000563392,0.015151944,0.006712836,0.000904869,0.002211931,0.001425151,0.005317176,0.001994205,0.002313464,0.001054233
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.010575861,0.002906238,0.016056342,0,0.001668853,0.01091861,0.001174704,0.005873086,0.002041888,0.787140855,0.001144012
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,0.01567834,0.005203754,0.081034562,0.004428632,0.00150002,0.007455961,0.001658611,0.005862658,0.002158272,0.001952041,0.001233382
"Neu5,9Ac2(a2-3)Gal(b1-4)GlcNAc(b1-Sp0",0.048483605,0.000956832,0.005134528,0.008742356,0.002550311,0.020118861,0.001692345,0.007354506,0.00232413,0.002557568,0.001387846
"Neu5,9Ac2(a2-3)Gal(b1-3)GlcNAc(b1-Sp0",0.005967454,0.009543214,0.003527059,0.009153999,0.000711313,0.003374579,0.001276771,0.006717065,0.001984408,0.001775193,0.001044627
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,0.016093528,0.002176152,0.006151222,0.189194495,9.84E-05,0.005331403,0.000824767,0.005276837,0.002205418,0.743982209,0.00109408
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,0.019682728,0.004347464,0.218214094,0.007789007,0.003341317,0.003636581,0.004032661,0.006470904,0.002194735,0.002362075,0.001535512
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,0.025573031,0.001123328,0.003475498,0.049876411,0.000433772,0.004708698,0.001192376,0.006359112,0.001994013,0.756672466,0.001196096
Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,0.016247042,0.0018493,0.002852774,0.159093026,0.000578085,0.004803056,0.001192089,0.005730411,0.0278812,0.001944612,0.00119572
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,0.019771774,0.000567229,0.005164383,0.221279164,0.000619085,0.003514829,0.001711803,0.006014963,0.043388823,0.001843522,0.001122608
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,0.037027985,0.000984646,0.007751,0.192736728,0.000470212,0.002354604,0.00255916,0.005747049,0.002230411,0.002032433,0.001145514
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,0.063611516,0.000906843,0.005397666,0.222191519,0.002041678,0.004362202,0.004882027,0.007254554,0.003043931,0.001955032,0.002299221
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(b1-Sp14,0.032316903,0.00222961,0.009930148,0.017787309,0.001832592,0.255078557,0.002852392,0.005961595,0.002731329,0.001922489,0.002557445
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,0.767514188,0.00114072,0.004740419,0.036960509,0.00066818,0.00312597,0.006599886,0.005547509,0.001715928,0.001877205,0.016008131
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-Sp0,0.428713033,0.002748508,0.006950356,0.008497147,0.001677828,0.004437238,0.009575777,0.005596289,0.001913167,0.002370114,0.017656653
GlcNAc(a1-4)Gal(b1-3)GlcNAc(b1-Sp0,0.629647009,0.002216468,0.002012186,0.007013053,0.001219807,0.002593892,0.001728489,0.005716001,0.001774111,0.001773364,0.00148562
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,0.415417308,0.001233339,0.007065111,0.173315596,0.001570536,0.003662355,0.005609464,0.005280347,0.001544158,0.002068436,0.009738638
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,0.438917187,0.002593593,0.006094321,0.0127452,0.022709874,0.007984398,0.006341395,0.00907182,0.002088445,0.001758798,0.003292226
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,0.345625524,0.001335425,0.003019906,0.0142962,0.002080055,0.003361652,0.007876439,0.005144582,0.001695596,0.00189889,0.010998827
GlcNAc(a1-4)Gal(b1-3)GalNAc(b1-Sp14,0.409645448,0.001260934,0.004216232,0.01052573,0.001267101,0.006647156,0.002567167,0.005174125,0.002082423,0.001868638,0.001325306
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.02120976,0.00063593,0.001611268,0.00763721,0.071045561,0.003586124,0.578338161,0.005635642,0.002002021,0.650737773,0.001474538
Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.017976833,0.000194861,0.003987157,0.004357322,0.003487806,0.005800683,0.061007944,0.005570065,0.001902965,0.664498255,0.00112669
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.011498278,0.001095794,0.002193708,0.007633254,0.002044476,0.003139036,0.000853682,0.005478489,0.001593244,0.688170348,0.001227482
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.021580661,0.000442409,0.004175147,0.012143265,0.003935778,0.005137978,0.002690681,0.005986755,0.002198855,0.723367358,0.001624592
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.015219777,0.003600086,0.009800291,0.015096043,0.006799596,0.009210154,0.096695016,0.005139757,0.00201011,0.002744083,0.001098044
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.020231652,0.002336047,0.003132894,0.005709701,0.000836732,0.006500673,0.001327763,0.007592723,0.002083241,0.001940993,0.001019497
Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.018435378,0.003345269,0.004394025,0.01043547,0.002171252,0.007762826,0.437778494,0.0055203,0.001950187,0.002110936,0.001264409
GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,0.015635718,0.002566003,0.00531287,0.00896866,0.762458003,0.004597804,0.003653092,0.06401796,0.002509258,0.153604412,0.001781834
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,0.017197016,0.005706241,0.00219321,0.006871862,0.815376809,0.007422644,0.011114172,0.185925634,0.002280254,0.183468552,0.001276282
Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,0.024209832,0.005063882,0.003470612,0.012059654,0.001775817,0.005338452,0.00631547,0.15979267,0.002191224,0.157058325,0.001157668
(6S)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,0.050335044,0.002186644,0.002037009,0.005538523,0.000641196,0.008062879,0.001881895,0.007256077,0.002042391,0.001830207,0.001347521
KDN(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,0.029818262,0.003390343,0.011803209,0.002132468,0.000845896,0.020433928,0.002701961,0.006056114,0.002141288,0.001992677,0.001256131
KDN(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,0.013056755,0.000731803,0.003432986,0.006464057,0.000653346,0.004009979,0.000946574,0.006129655,0.002478931,0.650010272,0.00185873
KDN(a2-3)Gal(b1-4)Glc(b1-Sp0,0.020755506,0.002447112,0.007290159,0.008712607,0.000390502,0.004107662,0.001650699,0.005937273,0.002213696,0.002774908,0.001293221
KDN(a2-3)Gal(b1-3)GalNAc(a1-Sp14,0.018149284,0.002440741,0.009951337,0.006788935,0.000555899,0.399011371,0.002027226,0.005825357,0.002104586,0.069949051,0.001818235
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,0.082055829,0.004896579,0.012156544,0.009648062,0.003518651,0.007047357,0.029522751,0.006884406,0.002510021,0.001984281,0.001898592
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,0.041263284,0.010554006,0.002840369,0.013135943,0.012941026,0.004597826,0.042051408,0.007161621,0.001747099,0.002547005,0.065429979
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,0.102380941,0.016414318,0.006337445,0.012064578,0.002707737,0.005571829,0.003559384,0.006146406,0.001927467,0.003851234,0.002151209
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,0.019413907,0.005435074,0.002133087,0.00607367,0.218034385,0.009544618,0.250224422,0.006736962,0.001581204,0.00190564,0.00101702
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.014219561,0.00192974,0.011903835,0.009779555,0.063654516,0.006034194,0.404934089,0.005881988,0.001972169,0.002727341,0.00127398
Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp22,0.077701878,0.003950843,0.024074305,0.008842404,0.245032923,0.014031648,0.103289328,0.007158231,0.002131227,0.036742959,0.001842713
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.003273587,0.000880822,0.007139592,0.006283404,0.000201548,0.002899839,0.008979058,0.004943769,0.00130822,0.001900891,0.001557643
Neu5Ac(a2-6)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.067405489,0.000393154,0.002371544,0.010016375,0.000471939,0.003584759,0.013529745,0.00512629,0.001610267,0.002164739,0.003563245
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-Sp21,0.039700392,0.001860814,0.012618272,0.003891997,0.000777105,0.0033656,0.001076583,0.005353193,0.001580427,0.00190503,0.001664901
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp21,0.010571043,0.208254318,0.005117494,0.008815346,0.001244614,0.005493998,0.013069349,0.005464286,0.004562181,0.002227174,0.001160011
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,0.023007066,0.000812905,0.006927086,0.069128461,0.005312957,0.003754388,0.018902411,0.00568129,0.001478618,0.003109902,0.000655524
Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp20,0.019306186,0.000915833,0.006365476,0.084719356,0.005486889,0.00840835,0.031376505,0.006039801,0.001982102,0.002143848,0.001042134
